Actual Arrival Time,Flight Id,Destination,Pax,Origin
2024-03-02 08:06:00,ROU1818,Security,168,180
2024-03-02 08:12:00,ACA0934,Security,512,178
2024-03-02 08:19:00,ROU1662,Security,222,166
2024-03-02 08:22:00,ACA1287,Security,336,165
2024-03-02 08:22:00,JZA0834,Security,60,164A
2024-03-02 08:36:00,ACA0991,Security,224,181
2024-03-02 08:42:00,JZA0874,Security,79,164B
2024-03-02 08:44:00,ACA0982,Security,390,175
2024-03-02 08:49:00,ACA0930,Security,517,171
2024-03-02 09:03:00,ACA0966,Security,380,174
2024-03-02 09:08:00,ACA0937,Security,225,168
2024-03-02 09:12:00,ACA0950,Security,213,172
2024-03-02 09:14:00,ACA1335,Security,169,176
2024-03-02 09:16:00,JZA0692,Security,75,160
2024-03-02 09:19:00,ROU1878,Security,172,180
2024-03-02 09:20:00,ACA1322,Security,236,170
2024-03-02 09:39:00,ACA0947,Security,216,169
2024-03-02 09:50:00,ROU1856,Security,136,175
2024-03-02 09:53:00,ROU1873,Security,197,181
2024-03-02 10:03:00,JZA0986,Security,61,164A
2024-03-02 10:05:00,ROU1864,Security,243,178
2024-03-02 10:13:00,ROU1832,Security,236,174
2024-03-02 10:41:00,UAL3648,Security,79,164B
2024-03-02 10:43:00,ETH0553,Security,269,177
2024-03-02 10:56:00,UAL5578,Security,97,160
2024-03-02 11:38:00,JZA0988,Security,60,164A
2024-03-02 11:52:00,AIC0188,Security,437,179
2024-03-02 12:32:00,MSR0996,Security,349,178
2024-03-02 13:02:00,ACA0061,Security,393,174
2024-03-02 13:06:00,ACA0009,Security,584,171
2024-03-02 13:36:00,JZA0554,Security,66,166B
2024-03-02 13:51:00,UAE0242,Security,593,173
2024-03-02 13:54:00,JZA0876,Security,82,160
2024-03-02 14:06:00,JZA0719,Security,60,166A
2024-03-02 14:18:00,JZA0542,Security,50,168
2024-03-02 14:37:00,JZA0990,Security,52,164B
2024-03-02 14:50:00,ACA0589,Security,367,161
2024-03-02 15:30:00,ACA1326,Security,212,180
2024-03-02 15:32:00,UAL3651,Security,87,160
2024-03-02 15:56:00,LRC0627,Security,208,172
2024-03-02 16:08:00,ACA1026,Security,378,169
2024-03-02 16:15:00,JZA0992,Security,44,164A
2024-03-02 16:25:00,ACA1202,Security,331,165
2024-03-02 16:27:00,ACA0001,Security,527,175
2024-03-02 16:32:00,JZA0880,Security,44,164B
2024-03-02 16:47:00,ACA0957,Security,304,173
2024-03-02 16:47:00,ROU1812,Security,225,178
2024-03-02 17:04:00,ACA0840,Security,381,170
2024-03-02 17:15:00,JZA0994,Security,45,166B
2024-03-02 17:23:00,ROU1796,Security,220,180
2024-03-02 17:35:00,UAL5599,Security,89,160
2024-03-02 17:36:00,TAP0258,Security,217,181
2024-03-02 18:00:00,ACA1088,Security,398,165
2024-03-02 18:08:00,DLH0471,Security,349,174
2024-03-02 18:33:00,ACA0886,Security,304,177
2024-03-02 18:44:00,ACA0854,Security,367,176
2024-03-02 18:47:00,ACA0092,Security,355,171
2024-03-02 18:48:00,ACA1360,Security,0,178
2024-03-02 18:59:00,JZA0957,Security,29,160
2024-03-02 19:01:00,ACA0042,Security,392,172
2024-03-02 19:15:00,JZA0544,Security,16,166A
2024-03-02 19:28:00,ACA0890,Security,508,173
2024-03-02 19:35:00,UAL3513,Security,85,164A
2024-03-02 19:47:00,ACA0800,Security,357,180
2024-03-02 20:03:00,ACA0836,Security,525,175
2024-03-02 20:07:00,ACA1283,Security,396,165
2024-03-02 20:20:00,ACA0993,Security,168,181
2024-03-02 20:30:00,ACA0880,Security,491,179
2024-03-02 20:52:00,JZA0721,Security,38,168
2024-03-02 20:53:00,JZA0998,Security,33,160
2024-03-02 21:18:00,ACA0852,Security,463,172
2024-03-02 21:19:00,JZA0884,Security,53,166B
2024-03-02 21:26:00,ACA0808,Security,308,170
2024-03-02 21:30:00,ACA0056,Security,423,171
2024-03-02 21:47:00,ACA1204,Security,238,167
2024-03-02 21:49:00,ROU1678,Security,0,165
2024-03-02 22:01:00,ACA0793,Security,0,161
2024-03-02 22:11:00,ACA0842,Security,380,176
2024-03-02 22:42:00,LOT0046,Security,332,173
2024-03-02 22:58:00,AVA9205,Security,204,181
2024-03-02 23:14:00,ACA0858,Security,499,177
2024-03-02 23:18:00,ACA0856,Security,266,179
2024-03-02 23:32:00,ACA0090,Security,364,172
2024-03-02 23:42:00,ACA0828,Security,359,171
2024-03-03 00:15:00,ACA0872,Security,385,174
2024-03-03 00:23:00,EVA0035,Security,263,175
2024-03-03 04:04:00,EVA9035,Security,414,175
2024-03-03 06:13:00,ROU1810,Security,259,180
2024-03-03 06:14:00,ACA1020,Security,357,165
2024-03-03 06:15:00,UAL3634,Security,52,168
2024-03-03 06:34:00,JZA0872,Security,56,160
2024-03-03 06:49:00,UAL3640,Security,87,166B
2024-03-03 07:08:00,ROU1740,Security,258,177
2024-03-03 07:20:00,ACA1198,Security,365,169
2024-03-03 07:24:00,ACA0940,Security,220,179
2024-03-03 07:44:00,JZA0540,Security,65,164A
2024-03-03 07:45:00,ACA1084,Security,369,161
2024-03-03 08:09:00,ACA0934,Security,356,174
2024-03-03 08:09:00,ACA1322,Security,199,181
2024-03-03 08:35:00,ACA0785,Security,320,165
2024-03-03 08:39:00,JZA0874,Security,87,164B
2024-03-03 08:55:00,ACA0966,Security,373,180
2024-03-03 09:09:00,JZA0692,Security,75,166B
2024-03-03 09:10:00,JZA0984,Security,97,160
2024-03-03 09:11:00,ACA0937,Security,208,176
2024-03-03 09:27:00,ROU1873,Security,188,172
2024-03-03 09:29:00,ACA0930,Security,468,175
2024-03-03 09:30:00,ROU1878,Security,120,181
2024-03-03 09:35:00,ACA1336,Security,191,174
2024-03-03 09:41:00,ACA0947,Security,196,178
2024-03-03 09:53:00,ACA0982,Security,311,171
2024-03-03 09:56:00,ROU1778,Security,130,169
2024-03-03 10:09:00,ROU1830,Security,150,176
2024-03-03 10:20:00,ACA1287,Security,323,161
2024-03-03 10:23:00,ACA0968,Security,171,170
2024-03-03 10:25:00,ROU1770,Security,236,175
2024-03-03 10:32:00,JZA0986,Security,90,164A
2024-03-03 10:47:00,ROU1826,Security,218,180
2024-03-03 10:57:00,ETH0553,Security,281,179
2024-03-03 11:14:00,ACA1326,Security,193,172
2024-03-03 12:33:00,JZA0729,Security,50,164A
2024-03-03 12:35:00,MSR0996,Security,385,174
2024-03-03 12:37:00,UAL3649,Security,94,168
2024-03-03 12:51:00,ACA0001,Security,512,178
2024-03-03 13:05:00,ACA0991,Security,199,175
2024-03-03 13:15:00,ACA0061,Security,393,170
2024-03-03 13:15:00,JZA0990,Security,89,160
2024-03-03 13:40:00,JZA0554,Security,94,166A
2024-03-03 13:44:00,UAE0242,Security,386,173
2024-03-03 13:45:00,ROU1624,Security,0,163
2024-03-03 14:15:00,JZA0542,Security,94,164B
2024-03-03 14:38:00,ACA0589,Security,371,165
2024-03-03 14:41:00,UAL3637,Security,91,168
2024-03-03 14:49:00,AIC0188,Security,419,179
2024-03-03 14:58:00,JZA0923,Security,66,164A
2024-03-03 15:21:00,UAL3543,Security,90,160
2024-03-03 15:32:00,UAL3651,Security,94,166B
2024-03-03 15:57:00,LRC0627,Security,224,172
2024-03-03 16:22:00,ACA1026,Security,364,161
2024-03-03 16:35:00,ACA1202,Security,290,169
2024-03-03 16:37:00,ROU1754,Security,246,180
2024-03-03 16:39:00,JZA0992,Security,94,164B
2024-03-03 16:41:00,ACA0840,Security,368,176
2024-03-03 16:43:00,ROU1812,Security,234,179
2024-03-03 16:45:00,JZA0880,Security,99,166A
2024-03-03 16:58:00,ROU1796,Security,176,178
2024-03-03 17:25:00,JZA0994,Security,83,164A
2024-03-03 17:29:00,UAL5599,Security,97,168
2024-03-03 17:30:00,ACA1088,Security,353,165
2024-03-03 17:37:00,ACA0957,Security,286,175
2024-03-03 17:39:00,TAP0258,Security,206,181
2024-03-03 17:39:00,UAL3460,Security,101,166B
2024-03-03 17:47:00,ACA1359,Security,150,172
2024-03-03 18:03:00,DLH0471,Security,359,173
2024-03-03 18:27:00,ACA0854,Security,314,174
2024-03-03 18:36:00,UAL3535,Security,99,166A
2024-03-03 19:09:00,JZA0544,Security,79,164B
2024-03-03 19:11:00,ACA0042,Security,368,178
2024-03-03 19:29:00,ACA0793,Security,229,169
2024-03-03 19:37:00,UAL3513,Security,95,166A
2024-03-03 20:05:00,ACA0836,Security,496,172
2024-03-03 20:23:00,ACA0880,Security,442,171
2024-03-03 20:28:00,THY0018,Security,401,176
2024-03-03 20:43:00,ACA9872,Security,356,180
2024-03-03 20:47:00,JZA0998,Security,86,160
2024-03-03 20:48:00,ACA1283,Security,394,161
2024-03-03 20:55:00,JZA0556,Security,85,166B
2024-03-03 20:55:00,JZA0721,Security,86,166A
2024-03-03 20:56:00,ACA0810,Security,384,170
2024-03-03 21:03:00,UAL5580,Security,91,164A
2024-03-03 21:14:00,JZA0884,Security,81,168
2024-03-03 21:24:00,ACA0886,Security,326,172
2024-03-03 21:50:00,ACA0808,Security,319,177
2024-03-03 22:01:00,ACA0993,Security,124,181
2024-03-03 22:06:00,ACA0056,Security,385,173
2024-03-03 22:21:00,ACA0842,Security,351,175
2024-03-03 22:23:00,ACA0856,Security,386,172
2024-03-03 22:30:00,ACA0800,Security,208,174
2024-03-03 22:46:00,ACA0824,Security,371,171
2024-03-03 22:48:00,ACA9090,Security,0,180
2024-03-03 23:05:00,LOT0046,Security,318,178
2024-03-03 23:08:00,ACA0094,Security,290,169
2024-03-03 23:10:00,ACA0852,Security,220,176
2024-03-03 23:43:00,AVA0205,Security,168,170
2024-03-03 23:59:00,TAP0262,Security,197,181
2024-03-04 00:14:00,ACA0858,Security,385,179
2024-03-04 03:22:00,EVA0035,Security,417,174
2024-03-04 06:07:00,ROU1810,Security,261,179
2024-03-04 06:15:00,UAL3634,Security,81,166B
2024-03-04 06:17:00,ACA1084,Security,375,165
2024-03-04 06:44:00,ACA1020,Security,339,165
2024-03-04 06:51:00,JZA0872,Security,89,164A
2024-03-04 06:52:00,UAL3640,Security,93,166A
2024-03-04 07:10:00,ACA1198,Security,314,169
2024-03-04 07:26:00,ACA0940,Security,228,181
2024-03-04 07:27:00,UAL3435,Security,82,164B
2024-03-04 07:40:00,CMP0471,Security,213,178
2024-03-04 07:53:00,ACA1322,Security,151,180
2024-03-04 08:11:00,ACA1287,Security,368,161
2024-03-04 08:14:00,ACA0937,Security,200,172
2024-03-04 08:21:00,ACA0991,Security,209,175
2024-03-04 08:35:00,JZA0540,Security,78,160
2024-03-04 08:47:00,JZA0874,Security,81,164B
2024-03-04 08:53:00,ACA0934,Security,375,169
2024-03-04 08:55:00,ACA0966,Security,360,174
2024-03-04 09:04:00,ACA0930,Security,507,179
2024-03-04 09:04:00,ACA0982,Security,382,170
2024-03-04 09:05:00,JZA0692,Security,93,166B
2024-03-04 09:10:00,ROU1818,Security,156,176
2024-03-04 09:13:00,JZA0984,Security,85,164A
2024-03-04 09:23:00,ROU1878,Security,168,181
2024-03-04 09:28:00,ACA1338,Security,130,172
2024-03-04 09:30:00,ROU1873,Security,212,180
2024-03-04 09:30:00,UAE0221,Security,0,177
2024-03-04 09:31:00,ACA1093,Security,173,161
2024-03-04 09:37:00,ROU1830,Security,209,178
2024-03-04 09:51:00,ROU1832,Security,193,168
2024-03-04 09:53:00,ACA0785,Security,315,165
2024-03-04 10:14:00,ROU1826,Security,193,176
2024-03-04 10:15:00,ACA0964,Security,152,170
2024-03-04 10:41:00,ACA1336,Security,177,175
2024-03-04 10:53:00,ROU1760,Security,175,181
2024-03-04 11:58:00,AIC0188,Security,405,171
2024-03-04 12:05:00,ACA0787,Security,247,161
2024-03-04 12:32:00,JZA0729,Security,61,160
2024-03-04 12:45:00,MSR0996,Security,327,178
2024-03-04 12:45:00,UAL3649,Security,91,164A
2024-03-04 12:49:00,ACA0001,Security,521,177
2024-03-04 13:06:00,ACA0009,Security,588,175
2024-03-04 13:07:00,JZA0990,Security,79,166B
2024-03-04 13:40:00,JZA0554,Security,73,168
2024-03-04 13:57:00,UAE0242,Security,487,173
2024-03-04 13:59:00,JZA0876,Security,75,164B
2024-03-04 14:06:00,ACA0061,Security,388,176
2024-03-04 14:06:00,JZA0719,Security,98,166A
2024-03-04 14:20:00,JZA0836,Security,90,160
2024-03-04 14:41:00,UAL3637,Security,89,166B
2024-03-04 14:44:00,JZA0542,Security,65,168
2024-03-04 15:31:00,UAL3651,Security,90,160
2024-03-04 15:38:00,JZA0923,Security,87,166A
2024-03-04 15:49:00,UAL5330,Security,95,164B
2024-03-04 15:55:00,LRC0627,Security,220,172
2024-03-04 16:13:00,ACA1202,Security,142,165
2024-03-04 16:15:00,JZA0992,Security,65,164A
2024-03-04 16:35:00,ACA0840,Security,375,180
2024-03-04 16:37:00,ACA1026,Security,359,161
2024-03-04 16:42:00,ACA0957,Security,337,170
2024-03-04 17:10:00,JZA0994,Security,44,160
2024-03-04 17:12:00,ROU1796,Security,214,174
2024-03-04 17:17:00,ACA1088,Security,376,169
2024-03-04 17:39:00,UAL3460,Security,74,164B
2024-03-04 18:06:00,DLH0471,Security,324,172
2024-03-04 18:20:00,ACA0854,Security,247,180
2024-03-04 18:38:00,UAL3535,Security,44,164A
2024-03-04 18:49:00,ACA0092,Security,375,171
2024-03-04 18:53:00,ACA0042,Security,356,176
2024-03-04 18:54:00,ACA0745,Security,172,168
2024-03-04 19:28:00,ACA0890,Security,367,177
2024-03-04 19:29:00,UAL3513,Security,85,164A
2024-03-04 19:30:00,ACA1359,Security,114,181
2024-03-04 19:46:00,ACA0800,Security,212,175
2024-03-04 19:48:00,ACA0836,Security,412,178
2024-03-04 20:06:00,ACA1283,Security,393,165
2024-03-04 20:25:00,THY0018,Security,400,172
2024-03-04 20:31:00,ACA0793,Security,132,161
2024-03-04 20:48:00,ACA0880,Security,402,174
2024-03-04 20:50:00,JZA0998,Security,75,160
2024-03-04 20:52:00,ACA0872,Security,365,177
2024-03-04 20:53:00,UAL5580,Security,48,164B
2024-03-04 20:55:00,ACA0810,Security,381,171
2024-03-04 20:56:00,ACA0993,Security,168,181
2024-03-04 20:57:00,ACA0808,Security,212,179
2024-03-04 21:02:00,JZA0884,Security,60,166B
2024-03-04 21:18:00,ACA0828,Security,157,176
2024-03-04 21:40:00,ACA2012,Security,0,173
2024-03-04 21:42:00,ACA0842,Security,340,170
2024-03-04 22:08:00,ACA0056,Security,365,175
2024-03-04 22:39:00,ACA0090,Security,300,174
2024-03-04 22:44:00,LOT0046,Security,208,169
2024-03-04 22:46:00,ACA0852,Security,413,173
2024-03-04 22:48:00,AVA9205,Security,172,181
2024-03-04 23:09:00,ACA9858,Security,326,178
2024-03-04 23:56:00,TAP0262,Security,204,175
2024-03-05 00:31:00,EVA0035,Security,380,172
2024-03-05 06:12:00,ACA1020,Security,352,170
2024-03-05 06:18:00,ACA1084,Security,336,169
2024-03-05 06:19:00,UAL3634,Security,75,164A
2024-03-05 06:25:00,ROU1810,Security,258,180
2024-03-05 06:31:00,JZA0872,Security,70,160
2024-03-05 06:49:00,UAL3640,Security,95,164B
2024-03-05 06:56:00,ACA1198,Security,318,165
2024-03-05 07:27:00,ACA0940,Security,214,176
2024-03-05 07:31:00,UAL3435,Security,70,166B
2024-03-05 07:38:00,JZA0540,Security,83,164A
2024-03-05 07:49:00,CMP0471,Security,193,181
2024-03-05 07:55:00,ACA0991,Security,172,177
2024-03-05 08:03:00,ACA1322,Security,212,180
2024-03-05 08:10:00,ACA0934,Security,355,175
2024-03-05 08:12:00,ACA0937,Security,218,172
2024-03-05 08:37:00,JZA0874,Security,87,164B
2024-03-05 08:45:00,ACA0982,Security,348,170
2024-03-05 08:50:00,ACA0930,Security,463,174
2024-03-05 08:59:00,ACA0785,Security,314,161
2024-03-05 09:11:00,ACA1287,Security,376,165
2024-03-05 09:13:00,JZA0692,Security,101,160
2024-03-05 09:18:00,ROU1878,Security,136,181
2024-03-05 09:28:00,ROU1873,Security,200,179
2024-03-05 09:50:00,ROU1770,Security,253,172
2024-03-05 09:50:00,ROU1832,Security,218,168
2024-03-05 09:56:00,ROU1864,Security,220,175
2024-03-05 09:58:00,UAL3636,Security,82,166B
2024-03-05 10:07:00,JZA0984,Security,99,164A
2024-03-05 10:08:00,ACA0966,Security,361,177
2024-03-05 10:11:00,ACA0964,Security,86,174
2024-03-05 10:17:00,JZA0986,Security,87,164B
2024-03-05 10:25:00,ETH0553,Security,392,176
2024-03-05 10:43:00,UAL3648,Security,62,160
2024-03-05 10:45:00,ACA1338,Security,122,179
2024-03-05 11:05:00,ROU1778,Security,179,181
2024-03-05 11:45:00,JZA0988,Security,75,164A
2024-03-05 11:57:00,AIC0188,Security,431,171
2024-03-05 12:05:00,JZA0878,Security,97,166B
2024-03-05 12:27:00,ACA0503,Security,175,163
2024-03-05 12:29:00,MSR0996,Security,296,175
2024-03-05 12:29:00,ROU1624,Security,258,161
2024-03-05 12:48:00,UAL3649,Security,70,160
2024-03-05 12:54:00,ROU1656,Security,243,165
2024-03-05 13:10:00,JZA0990,Security,82,166A
2024-03-05 13:11:00,ACA0061,Security,393,174
2024-03-05 13:18:00,ACA0001,Security,529,178
2024-03-05 13:45:00,JZA0554,Security,61,164A
2024-03-05 13:52:00,UAE0242,Security,529,173
2024-03-05 14:00:00,JZA0876,Security,57,164B
2024-03-05 14:01:00,JZA0719,Security,79,160
2024-03-05 14:17:00,JZA0747,Security,78,168
2024-03-05 14:41:00,UAL3637,Security,66,166A
2024-03-05 14:57:00,UAL3543,Security,86,166B
2024-03-05 15:05:00,JZA0542,Security,77,164A
2024-03-05 15:50:00,UAL3651,Security,97,160
2024-03-05 15:51:00,LRC0627,Security,176,172
2024-03-05 15:54:00,UAL5330,Security,93,164B
2024-03-05 16:21:00,JZA0992,Security,74,164A
2024-03-05 16:34:00,ROU1796,Security,208,177
2024-03-05 16:35:00,ACA1202,Security,316,165
2024-03-05 16:35:00,ROU1812,Security,201,176
2024-03-05 16:44:00,ACA0840,Security,394,174
2024-03-05 16:49:00,ACA0957,Security,308,170
2024-03-05 17:00:00,ACA1360,Security,107,179
2024-03-05 17:10:00,JZA0994,Security,73,166B
2024-03-05 17:29:00,ACA1088,Security,381,169
2024-03-05 17:31:00,UAL5599,Security,99,160
2024-03-05 17:37:00,UAL3460,Security,77,164B
2024-03-05 17:45:00,TAP0258,Security,217,181
2024-03-05 18:13:00,DLH0471,Security,364,178
2024-03-05 18:29:00,ACA0854,Security,331,180
2024-03-05 18:38:00,UAL3535,Security,53,166B
2024-03-05 18:53:00,ACA0092,Security,361,179
2024-03-05 19:00:00,ACA0042,Security,378,171
2024-03-05 19:27:00,ACA0793,Security,229,161
2024-03-05 19:32:00,ACA0890,Security,525,172
2024-03-05 19:33:00,UAL3513,Security,81,166A
2024-03-05 19:45:00,ACA0800,Security,369,170
2024-03-05 19:57:00,ACA1283,Security,312,165
2024-03-05 20:05:00,ACA0836,Security,507,173
2024-03-05 20:10:00,ACA0993,Security,62,181
2024-03-05 20:27:00,ACA0880,Security,506,174
2024-03-05 20:55:00,JZA0998,Security,57,160
2024-03-05 20:56:00,UAL5580,Security,41,166B
2024-03-05 20:59:00,ROU1628,Security,242,161
2024-03-05 21:00:00,ACA0856,Security,386,175
2024-03-05 21:17:00,ACA0828,Security,236,178
2024-03-05 21:17:00,ACA0852,Security,359,177
2024-03-05 21:25:00,ACA0842,Security,377,179
2024-03-05 21:35:00,ACA0872,Security,388,170
2024-03-05 21:45:00,ACA0056,Security,412,176
2024-03-05 21:46:00,JZA0721,Security,36,164B
2024-03-05 21:57:00,ACA0808,Security,315,180
2024-03-05 22:15:00,JZA0556,Security,0,160
2024-03-05 22:20:00,THY0018,Security,409,171
2024-03-05 22:55:00,LOT0046,Security,351,173
2024-03-05 22:57:00,AVA0205,Security,199,181
2024-03-05 22:58:00,ACA0090,Security,389,172
2024-03-05 23:13:00,ACA0858,Security,463,175
2024-03-06 00:17:00,EVA0035,Security,413,174
2024-03-06 06:05:00,ROU1810,Security,257,174
2024-03-06 06:06:00,ACA1020,Security,382,165
2024-03-06 06:09:00,UAL3634,Security,90,160
2024-03-06 06:10:00,ACA1084,Security,372,170
2024-03-06 06:29:00,ROU1740,Security,257,177
2024-03-06 06:55:00,ROU1764,Security,240,179
2024-03-06 06:56:00,ACA1198,Security,327,169
2024-03-06 06:56:00,JZA0872,Security,77,164B
2024-03-06 06:59:00,UAL3640,Security,98,166B
2024-03-06 07:09:00,ROU1654,Security,234,168
2024-03-06 07:23:00,ACA0940,Security,221,180
2024-03-06 07:31:00,UAL3435,Security,89,164A
2024-03-06 07:38:00,JZA0540,Security,97,160
2024-03-06 07:54:00,CMP0471,Security,208,181
2024-03-06 07:56:00,ACA0785,Security,331,165
2024-03-06 08:05:00,ACA0991,Security,177,175
2024-03-06 08:10:00,ACA1287,Security,386,161
2024-03-06 08:13:00,ACA0937,Security,202,172
2024-03-06 08:33:00,ACA1322,Security,159,177
2024-03-06 08:37:00,JZA0874,Security,95,166B
2024-03-06 08:40:00,ACA0982,Security,372,170
2024-03-06 08:44:00,ACA0966,Security,371,176
2024-03-06 08:55:00,JZA0616,Security,94,164A
2024-03-06 09:05:00,JZA0692,Security,95,164B
2024-03-06 09:09:00,JZA0984,Security,94,160
2024-03-06 09:16:00,ROU1878,Security,152,175
2024-03-06 09:26:00,ACA1336,Security,192,177
2024-03-06 09:36:00,ACA0934,Security,372,171
2024-03-06 09:36:00,ROU1820,Security,161,180
2024-03-06 09:44:00,ROU1873,Security,200,181
2024-03-06 09:52:00,ACA0947,Security,196,168
2024-03-06 09:54:00,ROU1760,Security,171,172
2024-03-06 10:01:00,ROU1826,Security,222,176
2024-03-06 10:04:00,ACA0930,Security,494,178
2024-03-06 10:14:00,ACA1086,Security,332,165
2024-03-06 10:30:00,ACA0964,Security,192,170
2024-03-06 10:45:00,UAL3648,Security,86,166B
2024-03-06 10:58:00,UAL5578,Security,101,160
2024-03-06 11:47:00,JZA0988,Security,97,164A
2024-03-06 11:54:00,AIC0188,Security,441,179
2024-03-06 12:00:00,ACA1200,Security,189,163
2024-03-06 12:29:00,ACA0503,Security,167,161
2024-03-06 12:40:00,MSR0996,Security,421,175
2024-03-06 12:45:00,UAL3649,Security,97,166B
2024-03-06 13:10:00,ACA0001,Security,529,177
2024-03-06 13:12:00,JZA0990,Security,97,164B
2024-03-06 13:48:00,ACA0061,Security,393,171
2024-03-06 13:55:00,JZA0876,Security,82,166A
2024-03-06 13:55:00,UAE0242,Security,607,173
2024-03-06 14:09:00,JZA0719,Security,71,160
2024-03-06 14:18:00,JZA0747,Security,67,168
2024-03-06 14:50:00,UAL3637,Security,91,162
2024-03-06 15:00:00,UAL3543,Security,99,164A
2024-03-06 15:28:00,UAL3651,Security,99,160
2024-03-06 15:46:00,UAL5330,Security,98,164B
2024-03-06 15:50:00,LRC0627,Security,177,181
2024-03-06 16:15:00,JZA0992,Security,98,166B
2024-03-06 16:43:00,ROU1796,Security,196,170
2024-03-06 16:44:00,ROU1812,Security,213,177
2024-03-06 16:49:00,ROU1754,Security,247,172
2024-03-06 17:04:00,ACA0840,Security,240,180
2024-03-06 17:14:00,ACA7140,Security,393,178
2024-03-06 17:15:00,ACA1088,Security,390,165
2024-03-06 17:18:00,ACA0957,Security,314,175
2024-03-06 17:27:00,JZA0994,Security,82,164A
2024-03-06 17:30:00,ACA1202,Security,333,161
2024-03-06 17:30:00,UAL5599,Security,101,162
2024-03-06 17:38:00,UAL3460,Security,101,164B
2024-03-06 17:46:00,ACA1359,Security,79,181
2024-03-06 18:05:00,DLH0471,Security,205,176
2024-03-06 18:30:00,ACA0886,Security,337,179
2024-03-06 18:40:00,UAL3535,Security,94,168
2024-03-06 19:21:00,JZA0544,Security,82,166A
2024-03-06 19:27:00,ACA0092,Security,388,177
2024-03-06 19:28:00,ACA0042,Security,392,172
2024-03-06 19:29:00,ACA0793,Security,353,161
2024-03-06 19:31:00,UAL3513,Security,97,164A
2024-03-06 19:40:00,ACA0854,Security,394,174
2024-03-06 20:02:00,ACA1283,Security,390,165
2024-03-06 20:14:00,ACA0824,Security,394,180
2024-03-06 20:27:00,THY0018,Security,449,173
2024-03-06 20:28:00,ACA0993,Security,144,181
2024-03-06 20:37:00,ACA0880,Security,527,175
2024-03-06 20:55:00,ACA0810,Security,392,172
2024-03-06 20:55:00,JZA0721,Security,40,160
2024-03-06 20:55:00,JZA0998,Security,82,162
2024-03-06 20:55:00,UAL5580,Security,97,164B
